personId,firstName,lastName,birthdate,lastAttended,country,height,bodyWeight,guard,forward,center,draftYear,draftRound,draftNumber
77630,Howie,Montgomery,8/22/40,Texas-Pan American,USA,76,220,FALSE,TRUE,FALSE,1962,7,59
376,Eric,Montross,9/23/71,North Carolina,USA,84,270,FALSE,FALSE,TRUE,1994,1,9
1630541,Moses,Moody,,,,,,FALSE,TRUE,FALSE,,,
200081,Jamario,Moon,6/13/80,Meridian CC,USA,80,205,FALSE,TRUE,FALSE,-1,-1,-1
1629875,Xavier,Moon,1/2/95,Morehead State,USA,72,165,TRUE,FALSE,FALSE,-1,-1,-1
77631,Jim,Mooney,7/8/30,Villanova,USA,77,215,FALSE,TRUE,FALSE,-1,-1,-1
1629760,Matt,Mooney,2/7/95,Texas Tech,USA,74,199,TRUE,FALSE,FALSE,-1,-1,-1
196295063,Matt,Mooney,,,,,,FALSE,FALSE,FALSE,,,
77632,Andre,Moore,7/2/64,Loyola-Chicago,USA,81,215,FALSE,TRUE,FALSE,1987,2,31
64077,Armani,Moore,,,,,,,,,,,
1628500,Ben,Moore,5/13/95,Southern Methodist,USA,80,220,FALSE,TRUE,FALSE,-1,-1,-1
1629078,Doral,Moore,,,,,,,,,,,
202734,E'Twaun,Moore,2/25/89,Purdue,USA,75,191,TRUE,FALSE,FALSE,2011,2,55
77634,Jackie,Moore,9/24/32,La Salle,USA,77,180,FALSE,TRUE,FALSE,-1,-1,-1
77633,Johnny,Moore,3/3/58,Texas-Austin,USA,73,175,TRUE,FALSE,FALSE,1979,2,43
77635,Lowes,Moore,5/5/57,West Virginia,USA,73,170,TRUE,FALSE,FALSE,1980,3,52
1630,Mikki,Moore,11/4/75,Nebraska,USA,84,225,FALSE,TRUE,TRUE,-1,-1,-1
1641760,Omari,Moore,9/18/00,San Jose State,USA,,1641760,FALSE,FALSE,FALSE,-22,-22,-22
77636,Otto,Moore,8/27/46,Texas-Pan American,USA,83,205,FALSE,FALSE,TRUE,1968,1,6
203377,Ramone,Moore,,,,,,,,,,,
77637,Ron,Moore,1/16/62,West Virginia State,USA,84,260,FALSE,FALSE,TRUE,1987,2,25
1631386,Taze,Moore,6/29/98,Houston,USA,77,1631386,TRUE,FALSE,FALSE,-22,-22,-22
929,Tracy,Moore,12/28/65,Tulsa,USA,76,200,TRUE,FALSE,FALSE,-1,-1,-1
1631111,Wendell,Moore Jr.,,,,,,,,,,,
196294592,Jonathan,Mor,,,,,,FALSE,TRUE,FALSE,,,
1966938156,Jonathan,Mor,,,,,,,,,,,
203577,Carlos,Morais,,,,,,,,,,,
1631457,Alex,Morales,11/21/97,Wagner,USA,,1631457,FALSE,FALSE,FALSE,-22,-22,-22
1629630,Ja,Morant,,,,,,FALSE,FALSE,FALSE,,,
6007,Marco,Mordente,,,,,,,,,,,
1626213,Yanick,Moreira,,,,,,,,,,,
203961,Eric,Moreland,12/24/91,Oregon State,USA,82,238,FALSE,TRUE,TRUE,-1,-1,-1
77639,Jackie,Moreland,3/11/38,Louisiana Tech,USA,79,215,FALSE,TRUE,FALSE,1960,1,4
77640,Guy,Morgan,8/23/60,Wake Forest,USA,80,205,TRUE,FALSE,FALSE,1982,2,40
1628456,Jeremy,Morgan,,,,,,,,,,,
1629752,Juwan,Morgan,4/17/97,Indiana,USA,79,232,FALSE,TRUE,FALSE,-1,-1,-1
77641,Rex,Morgan,10/27/48,Jacksonville,USA,77,77641,TRUE,FALSE,FALSE,1970,2,21
77642,Elmo,Morgenthaler,8/3/22,New Mexico Tech,USA,81,230,FALSE,FALSE,TRUE,-1,-1,-1
1628734,Yannis,Morin,,,,,,,,,,,
56083,Zach,Morley,,,,,,,,,,,
77644,Darren,Morningstar,4/22/69,Pittsburgh,USA,82,235,FALSE,FALSE,TRUE,1992,2,47
356,Chris,Morris,1/20/66,Auburn,USA,80,228,FALSE,TRUE,FALSE,1988,1,4
202721,Darius,Morris,1/3/91,Michigan,USA,76,195,TRUE,FALSE,FALSE,2011,2,41
77647,Isaiah,Morris,4/2/69,Arkansas,USA,80,229,FALSE,TRUE,FALSE,1992,2,37
1628537,Jaylen,Morris,9/19/95,Molloy,USA,77,185,TRUE,FALSE,FALSE,-1,-1,-1
202693,Markieff,Morris,,,,,,FALSE,TRUE,FALSE,,,
77646,Max,Morris,3/14/25,Northwestern,USA,74,195,FALSE,TRUE,FALSE,-1,-1,-1
1628420,Monte,Morris,,,,,,,,,,,
201043,Randolph,Morris,1/2/86,Kentucky,USA,83,275,FALSE,FALSE,TRUE,-1,-1,-1
2242,Terence,Morris,1/11/79,Maryland,USA,,,,,,2001,2,33
8009,Terence,Morris,,,,,,,,,,,
101259,Toree,Morris,,,,,,,,,,,
202694,Marcus,Morris Sr.,9/2/89,Kansas,USA,80,202694,FALSE,TRUE,FALSE,2011,1,14
200747,Adam,Morrison,7/19/84,Gonzaga,USA,80,205,FALSE,TRUE,FALSE,2006,1,3
77648,Dwight,Morrison,4/26/32,Idaho,USA,80,77648,FALSE,TRUE,FALSE,1954,2,14
77649,Mike,Morrison,8/16/67,Loyola-Maryland,USA,76,195,TRUE,FALSE,FALSE,1989,2,51
201627,Anthony,Morrow,9/27/85,Georgia Tech,USA,77,210,TRUE,FALSE,FALSE,-1,-1,-1
196294092,Anthony,Morse,,,,,,FALSE,FALSE,FALSE,,,
132,Dwayne,Morton,8/10/71,Louisville,USA,79,195,TRUE,FALSE,FALSE,1994,2,45
1972,John,Morton,5/18/67,Seton Hall,USA,75,180,FALSE,TRUE,FALSE,1989,1,25
77652,Richard,Morton,2/2/66,California State-Fullerton,USA,75,77652,FALSE,TRUE,FALSE,-22,-22,-22
77653,Glenn,Mosley,12/26/55,Seton Hall,USA,80,195,FALSE,TRUE,FALSE,1977,1,20
56069,David,Moss,,,,,,,,,,,
77654,Perry,Moss,11/11/58,Northeastern,USA,74,185,TRUE,FALSE,FALSE,1982,3,69
734,Lawrence,Moten,3/25/72,Syracuse,USA,77,185,TRUE,FALSE,FALSE,1995,2,36
202700,Donatas,Motiejunas,9/20/90,Lithuania,Lithuania,84,220,FALSE,TRUE,TRUE,2011,1,20
1628405,Johnathan,Motley,5/4/95,Baylor,USA,80,230,FALSE,TRUE,FALSE,-1,-1,-1
196294612,Felipe,Motta,,,,,,,,,,,
2069,Hanno,Mottola,9/9/76,Utah,Finland,83,247,FALSE,TRUE,TRUE,2000,2,40
204026,Brock,Motum,,,,,,,,,,,
203102,Arnett,Moultrie,11/18/90,Mississippi State,USA,82,240,FALSE,TRUE,FALSE,2012,1,27
297,Alonzo,Mourning,2/8/70,Georgetown,USA,82,261,FALSE,FALSE,TRUE,1992,1,2
202389,Timofey,Mozgov,7/16/86,Khimki,Russia,85,275,FALSE,FALSE,TRUE,-1,-1,-1
518,Timofey,Mozgov,,,,,,,,,,,
588,Harold,Mrazek,,,,,,,,,,,
77657,Chuck,Mrazovich,2/26/24,Eastern Kentucky,USA,77,185,FALSE,TRUE,FALSE,1950,3,
1626144,Emmanuel,Mudiay,3/5/96,Guangdong,DRC,75,200,TRUE,FALSE,FALSE,2015,1,7
1966938147,Alex,Mudronja,,,,,,,,,,,
77658,Erwin,Mueller,3/12/44,San Francisco,USA,80,230,FALSE,TRUE,FALSE,1966,2,20
200894,Isma'il,Muhammad,,,,,,,,,,,
203498,Shabazz,Muhammad,11/13/92,UCLA,USA,78,203498,TRUE,TRUE,FALSE,2013,1,14
1628539,Mychal,Mulder,6/12/94,Kentucky,Canada,75,1628539,TRUE,FALSE,FALSE,-22,-22,-22
77659,Joe,Mullaney,11/17/25,Holy Cross,USA,72,77659,TRUE,FALSE,FALSE,-22,-22,-22
77660,Bob,Mullens,11/1/22,Fordham,USA,73,77660,FALSE,FALSE,FALSE,-22,-22,-22
201957,Byron,Mullens,2/14/89,Ohio State,USA,84,275,FALSE,FALSE,TRUE,2009,1,24
904,Chris,Mullin,7/30/63,St. John's (NY),USA,,,FALSE,TRUE,FALSE,1985,1,7
77662,Jeff,Mullins,3/18/42,Duke,USA,76,77662,TRUE,FALSE,FALSE,1964,1,5
40047,Alex,Mumbru,,,,,,,,,,,
42553,Alex,Mumbru,,,,,,,,,,,
942,Todd,Mundt,5/17/70,Delta State,USA,84,942,FALSE,FALSE,TRUE,-22,-22,-22
204098,Xavier,Munford,6/1/92,Rhode Island,USA,76,173,TRUE,FALSE,FALSE,2014,,
77664,Chris,Munk,8/5/67,Southern California,USA,81,77664,FALSE,TRUE,FALSE,-22,-22,-22
77665,George,Munroe,1/5/22,Dartmouth,USA,71,170,TRUE,FALSE,FALSE,-1,-1,-1
201342,Gabe,Muoneke,,,,,,,,,,,
2508,Gabe,Muoneke,,,,,,,,,,,
785,Eric,Murdock,6/14/68,Providence,USA,73,785,FALSE,FALSE,FALSE,1991,1,21
49,Gheorghe,Muresan,2/14/71,Pau Orthez,Romania,91,303,FALSE,FALSE,TRUE,1993,2,30
1630278,Ade,Murkey,1/29/98,Denver,USA,77,200,TRUE,FALSE,FALSE,-1,-1,-1
77668,Allen,Murphy,7/15/52,Louisville,USA,76,77668,TRUE,FALSE,FALSE,1975,2,35
77669,Calvin,Murphy,5/9/48,Niagara,USA,69,165,TRUE,FALSE,FALSE,1970,2,18
77672,Dick,Murphy,3/10/21,Manhattan,USA,73,77672,TRUE,FALSE,FALSE,-22,-22,-22
203513,Erik,Murphy,10/26/90,Florida,Finland,82,230,FALSE,TRUE,FALSE,2013,2,49
1642438,Grayson,Murphy,2/4/99,Belmont,USA,,1642438,FALSE,FALSE,FALSE,-22,-22,-22
77670,Jay,Murphy,6/26/62,Boston College,USA,81,220,FALSE,TRUE,FALSE,1984,2,31
77671,John,Murphy,9/13/24,Simon Gratz HS (PA),USA,74,175,FALSE,TRUE,FALSE,1975,8,140
1629818,Jordan,Murphy,,,,,,,,,,,
203122,Kevin,Murphy,3/6/90,Tennessee Tech,USA,78,185,TRUE,FALSE,FALSE,2012,2,47
77673,Ronnie,Murphy,7/29/64,Jacksonville,USA,77,225,FALSE,TRUE,FALSE,1987,1,17
77674,Tod,Murphy,12/24/63,California-Irvine,USA,81,220,FALSE,FALSE,TRUE,1986,3,53
2211,Troy,Murphy,5/2/80,Notre Dame,USA,83,245,FALSE,TRUE,TRUE,2001,1,14
1630530,Trey,Murphy III,,,,,,FALSE,FALSE,FALSE,,,
1627749,Dejounte,Murray,,,,,,FALSE,FALSE,FALSE,,,
2436,Flip,Murray,7/29/79,Shaw,USA,75,200,TRUE,FALSE,FALSE,2002,2,41
1627750,Jamal,Murray,,,,,,FALSE,FALSE,FALSE,,,
1631099,Keegan,Murray,,,,,,FALSE,FALSE,FALSE,,,
77675,Ken,Murray,4/20/28,St. Bonaventure,USA,74,190,TRUE,FALSE,FALSE,1950,4,
1631200,Kris,Murray,,,,,,FALSE,TRUE,FALSE,,,
441,Lamond,Murray,4/20/73,California,USA,79,235,FALSE,TRUE,FALSE,1994,1,7
145,Tracy,Murray,7/25/71,UCLA,USA,79,230,FALSE,TRUE,FALSE,1992,1,18
1642867,Collin,Murray-Boyles,,,,,,,,,,,
77676,Dorie,Murrey,9/7/43,Detroit,USA,80,215,FALSE,TRUE,FALSE,1966,2,12
203315,Toure',Murry,11/8/89,Wichita State,USA,77,195,FALSE,TRUE,FALSE,-1,-1,-1
1629058,Dzanan,Musa,5/8/99,Cedevita,Bosnia and Herzegovina,81,217,TRUE,TRUE,FALSE,2018,1,29
196294544,Dzanan,Musa,,,,,,FALSE,TRUE,FALSE,,,
203488,Mike,Muscala,7/1/91,Bucknell,USA,83,240,FALSE,TRUE,TRUE,2013,2,44
77677,Angelo,Musi,7/25/18,Temple,USA,69,145,TRUE,FALSE,FALSE,-1,-1,-1
11252,Dejan,Musli,,,,,,,,,,,
1054,Jerrod,Mustaf,10/28/69,Maryland,USA,82,238,FALSE,TRUE,FALSE,1990,1,17
87,Dikembe,Mutombo,6/25/66,Georgetown,Congo,86,260,FALSE,FALSE,TRUE,1991,1,4
982,Martin,Muursepp,9/26/74,Maccabi Tel Aviv,Estonia,81,235,FALSE,TRUE,FALSE,1996,1,25
64132,Shirelijian,Muxtar,,,,,,TRUE,FALSE,FALSE,,,
939,Pete,Myers,9/15/63,Arkansas-Little Rock,USA,78,180,TRUE,FALSE,FALSE,1986,6,120
1629004,Svi,Mykhailiuk,,,,,,FALSE,TRUE,FALSE,,,
1823,Makhtar,N'diaye,12/12/73,North Carolina,Senegal,80,1823,FALSE,TRUE,FALSE,-22,-22,-22
2055,Mamadou,N'diaye,6/16/75,Auburn,Senegal,84,255,FALSE,FALSE,TRUE,2000,1,26
77681,Bob,Naber,9/3/29,Louisville,USA,75,185,FALSE,TRUE,FALSE,-1,-1,-1
77682,Boris,Nachamkin,12/6/33,New York University,USA,78,210,FALSE,TRUE,FALSE,1954,2,16
2411,Bostjan,Nachbar,7/3/80,Benetton Treviso,Slovenia,81,221,FALSE,TRUE,FALSE,2002,1,15
1627846,Abdel,Nader,9/25/93,Iowa State,Egypt,77,225,FALSE,TRUE,FALSE,2016,2,58
77683,Jerry,Nagel,5/18/28,Loyola-Chicago,USA,72,190,TRUE,FALSE,FALSE,1949,4,
77684,Fred,Nagy,1/3/24,Akron,USA,73,185,TRUE,FALSE,FALSE,1947,,
1924,Lee,Nailon,2/22/75,TCU,USA,81,241,FALSE,TRUE,FALSE,1999,2,43
2059,Eduardo,Najera,7/11/76,Oklahoma,Mexico,80,235,FALSE,TRUE,FALSE,2000,2,38
77685,Larry,Nance,2/12/59,Clemson,USA,82,77685,FALSE,TRUE,FALSE,1981,1,20
1631250,Pete,Nance,,,,,,FALSE,FALSE,TRUE,,,
1626204,Larry,Nance Jr.,,,,,,FALSE,TRUE,FALSE,,,
203894,Shabazz,Napier,7/14/91,Connecticut,USA,72,203894,TRUE,FALSE,FALSE,2014,1,24
77686,Paul,Napolitano,2/3/23,San Francisco,USA,74,77686,FALSE,FALSE,FALSE,-22,-22,-22
77688,Bob,Nash,8/24/50,Hawaii,USA,80,195,FALSE,TRUE,FALSE,1972,1,9
77687,Charles,Nash,7/24/42,Kentucky,USA,77,215,FALSE,TRUE,FALSE,1964,2,12
959,Steve,Nash,2/7/74,Santa Clara,Canada,75,178,TRUE,FALSE,FALSE,1996,1,15
77689,Swen,Nater,1/14/50,UCLA,USA,83,240,FALSE,FALSE,TRUE,1973,1,16
77690,Howard,Nathan,1/21/72,Louisiana-Monroe,USA,71,175,TRUE,FALSE,FALSE,-1,-1,-1
77691,Calvin,Natt,1/8/57,Louisiana-Monroe,USA,78,77691,FALSE,TRUE,FALSE,1979,1,8
77692,Kenny,Natt,10/5/58,Louisiana-Monroe,USA,75,185,TRUE,FALSE,FALSE,1980,2,30
77693,Willie,Naulls,10/7/34,UCLA,USA,78,225,FALSE,TRUE,FALSE,1956,,
2434,Juan Carlos,Navarro,6/13/80,FC Barcelona,Spain,,2434,FALSE,FALSE,FALSE,2002,2,39
56018,Juan Carlos,Navarro,,,,,,,,,,,
8010,Juan Carlos,Navarro,,,,,,,,,,,
566,Navarro,Navarro,,,,,,,,,,,
202404,Drew,Naymick,,,,,,,,,,,
1642947,Eli John,Ndiaye,,,,,,,,,,,
196294543,Eli John,Ndiaye,,,,,,,,,,,
202380,Hamady,Ndiaye,1/12/87,Rutgers,Senegal,84,235,FALSE,FALSE,TRUE,2010,2,56
101238,Boniface,Ndong,9/3/77,Dijon,Senegal,84,205,FALSE,FALSE,TRUE,-1,-1,-1
40060,Boniface,Ndong,,,,,,,,,,,
8011,Boniface,Ndong,,,,,,,,,,,
1626254,Maurice,Ndour,6/18/92,Ohio,Senegal,81,200,FALSE,TRUE,FALSE,-1,-1,-1
1626304,Youssou,Ndoye,,,,,,,,,,,
77694,Craig,Neal,2/16/64,Georgia Tech,USA,77,165,TRUE,FALSE,FALSE,1988,3,71
202390,Gary,Neal,10/3/84,Towson,USA,76,210,TRUE,FALSE,FALSE,-1,-1,-1
77695,Jim,Neal,5/21/30,Wofford,USA,83,235,FALSE,FALSE,TRUE,1953,1,6
77696,Lloyd,Neal,12/10/50,Tennessee State,USA,79,77696,FALSE,TRUE,FALSE,1972,3,31
77697,Ed,Nealy,2/19/60,Kansas State,USA,79,238,FALSE,TRUE,FALSE,1982,8,166
203517,Nemanja,Nedovic,6/16/91,Lietuvos rytas Vilnius,Serbia,75,203517,TRUE,FALSE,FALSE,2013,1,30
77698,Al,Negratti,6/12/21,Seton Hall,USA,75,200,FALSE,TRUE,FALSE,-1,-1,-1
202957,Drew,Neitzel,,,,,,,,,,,
77699,Barry,Nelson,9/19/49,Duquesne,USA,82,77699,FALSE,FALSE,TRUE,1971,5,85
201634,DeMarcus,Nelson,11/2/85,Duke,USA,76,200,TRUE,FALSE,FALSE,-1,-1,-1
77700,Don,Nelson,5/15/40,Iowa,USA,78,210,FALSE,TRUE,FALSE,1962,3,17
1641761,Grant,Nelson,,,,,,,,,,,
2749,Jameer,Nelson,2/9/82,St. Joseph's (PA),USA,72,190,TRUE,FALSE,FALSE,2004,1,20
77701,Louie,Nelson,5/28/51,Washington,USA,75,190,TRUE,FALSE,FALSE,1973,2,19
101226,Matt,Nelson,,,,,,,,,,,
203153,Reeves,Nelson,,,,,,,,,,,
101208,Spencer,Nelson,,,,,,,,,,,
1629614,Andrew,Nembhard,,,,,,FALSE,FALSE,FALSE,,,
1129,Ruben,Nembhard,2/20/72,Weber State,USA,75,208,TRUE,FALSE,FALSE,-1,-1,-1
1642948,Ryan,Nembhard,,,,,,,,,,,
1630612,RJ,Nembhard Jr.,3/22/99,Texas Christian,USA,76,200,TRUE,FALSE,FALSE,-1,-1,-1
64152,David,Nesbitt,,,,,,,,,,,
1838,Tyrone,Nesby,1/31/76,UNLV,USA,78,245,TRUE,TRUE,FALSE,-1,-1,-1
1630174,Aaron,Nesmith,,,,,,FALSE,TRUE,FALSE,,,
77704,Martin,Nessley,2/16/65,Duke,USA,86,260,FALSE,TRUE,FALSE,1987,6,116
1725,Rasho,Nesterovic,5/30/76,Virtus Bologna,Slovenia,84,255,FALSE,FALSE,TRUE,1998,1,17
203526,Raul,Neto,5/19/92,Murcia,Brazil,74,180,TRUE,FALSE,FALSE,2013,2,47
1966938132,Elio,Netto,,,,,,,,,,,
77705,Johnny,Neumann,9/11/51,Mississippi,USA,78,200,TRUE,FALSE,FALSE,1973,6,98
77706,Paul,Neumann,1/30/38,Stanford,USA,73,175,TRUE,FALSE,FALSE,1959,4,27
202075,Luke,Nevill,,,,,,,,,,,
77707,Chuck,Nevitt,6/13/59,North Carolina State,USA,89,77707,FALSE,FALSE,TRUE,1982,3,63
1116,Melvin,Newbern,6/11/67,Minnesota,USA,76,200,TRUE,FALSE,FALSE,-1,-1,-1
1096,Ivano,Newbill,12/12/70,Georgia Tech,USA,82,1096,FALSE,FALSE,TRUE,-22,-22,-22
1956,Ira,Newble,1/20/75,Miami (Ohio),USA,79,220,TRUE,TRUE,FALSE,-1,-1,-1
1642854,Asa,Newell,,,,,,,,,,,
1962937734,Brad,Newley,,,,,,FALSE,FALSE,FALSE,,,
201194,Brad,Newley,,,,,,,,,,,
77710,Mike,Newlin,1/2/49,Utah,USA,76,77710,TRUE,FALSE,FALSE,1971,2,24
271,Johnny,Newman,11/28/63,Richmond,USA,79,210,FALSE,TRUE,FALSE,1986,2,29
1629005,Malik,Newman,2/21/97,Kansas,USA,75,190,TRUE,FALSE,FALSE,2018,,
77712,Dave,Newmark,9/11/46,Columbia,USA,84,240,FALSE,FALSE,TRUE,1968,3,31
201232,Jared,Newson,,,,,,,,,,,
1641803,Tristen,Newton,4/26/01,Connecticut,USA,77,1641803,TRUE,FALSE,FALSE,2024,2,49
64081,Jordan,Ngatai,,,,,,,,,,,
162777,Georges,Niang,,,,,,,,,,,
1627777,Georges,Niang,,,,,,FALSE,TRUE,FALSE,,,
581,Drew,Nicholas,,,,,,,,,,,
201193,Demetris,Nichols,9/4/84,Syracuse,USA,80,201193,FALSE,FALSE,FALSE,2007,2,53
77713,Jack,Nichols,4/9/26,Washington,USA,79,222,FALSE,FALSE,TRUE,1948,1,12
203094,Andrew,Nicholson,12/8/89,St. Bonaventure,Canada,81,250,FALSE,TRUE,FALSE,2012,1,19
1093,Gaylon,Nickerson,2/6/69,Nortwestern Oklahoma State,USA,75,190,TRUE,FALSE,FALSE,1994,2,34
77715,Carl,Nicks,10/6/58,Indiana State,USA,73,175,TRUE,FALSE,FALSE,1980,1,23
1642949,Yanic Konan,Niederhauser,,,,,,,,,,,
6663993,Matthew,Nielsen,,,,,,,,,,,
77716,Rich,Niemann,7/2/46,St. Louis,USA,84,77716,FALSE,FALSE,TRUE,1968,4,42
77717,John,Niemiera,5/26/21,Notre Dame,USA,73,165,TRUE,FALSE,FALSE,-1,-1,-1
77718,Mike,Niles,3/31/55,California State-Fullerton,USA,78,225,FALSE,TRUE,FALSE,1979,4,83
77719,Kurt,Nimphius,3/13/58,Arizona State,USA,82,218,FALSE,FALSE,TRUE,1980,3,47
7007,Yoni,Nir,,,,,,,,,,,
1630227,Daishen,Nix,,,,,,,,,,,
77720,Dyron,Nix,2/11/67,Tennessee,USA,79,210,TRUE,FALSE,FALSE,1989,2,29
77721,Norm,Nixon,10/11/55,Duquesne,USA,74,170,TRUE,FALSE,FALSE,1977,1,22
1630192,Zeke,Nnaji,,,,,,FALSE,TRUE,FALSE,,,
1628477,Landry,Nnoko,,,,,,,,,,,
201149,Joakim,Noah,2/25/85,Florida,USA,83,232,FALSE,TRUE,TRUE,2007,1,9
77722,Chuck,Noble,7/24/31,Louisville,USA,76,190,TRUE,FALSE,FALSE,1954,4,30
2804,Andres,Nocioni,11/30/79,Tau Ceramica,Argentina,,,,,,-1,-1,-1
200786,David,Noel,2/27/84,North Carolina,USA,78,230,TRUE,TRUE,FALSE,2006,2,39
203457,Nerlens,Noel,4/10/94,Kentucky,USA,82,220,FALSE,TRUE,TRUE,2013,1,6
77723,Paul,Noel,8/4/24,Kentucky,USA,76,185,FALSE,TRUE,FALSE,-1,-1,-1
203512,Lucas,Nogueira,7/26/92,Estudiantes,Brazil,84,203512,FALSE,FALSE,TRUE,2013,1,16
77724,Jim,Nolan,6/9/27,Georgia Tech,USA,80,210,FALSE,FALSE,TRUE,1949,2,
77725,Paul,Nolen,9/3/29,Texas Tech,USA,82,,FALSE,FALSE,TRUE,1953,,
1641805,Landers,Nolley II,3/5/00,Cincinnati,USA,,1641805,FALSE,FALSE,FALSE,-22,-22,-22
999,Jeff,Nordgaard,2/23/73,Wisconsin-Green Bay,USA,79,225,FALSE,TRUE,FALSE,1996,2,53
77727,Robert,Nordmann,12/11/39,St. Louis,USA,82,225,FALSE,FALSE,TRUE,1961,3,25
77728,Johnny,Norlander,3/5/21,Hamline,USA,75,180,FALSE,TRUE,FALSE,-1,-1,-1
77729,Connie,Norman,9/24/53,Arizona,USA,75,175,TRUE,FALSE,FALSE,1974,3,37
80,Ken,Norman,9/5/64,Illinois,USA,80,215,FALSE,TRUE,FALSE,1987,1,19
77731,Audie,Norris,12/18/60,Jackson State,USA,81,230,FALSE,FALSE,TRUE,1982,2,37
1641936,Miles,Norris,4/15/00,California-Santa Barbara,USA,,1641936,FALSE,FALSE,FALSE,-22,-22,-22
983,Moochie,Norris,7/27/73,West Florida,USA,73,185,TRUE,FALSE,FALSE,1996,2,33
77732,Sylvester,Norris,2/18/57,Jackson State,USA,83,220,FALSE,FALSE,TRUE,1979,3,63
64036,Mitch,Norton,,,,,,,,,,,
1629668,Zach,Norvell Jr.,12/9/97,Gonzaga,USA,77,1629668,FALSE,FALSE,FALSE,-22,-22,-22
77733,Willie,Norwood,8/8/47,Alcorn State,USA,79,77733,FALSE,TRUE,FALSE,1969,2,19
77734,George,Nostrand,1/25/24,Wyoming,USA,80,195,FALSE,FALSE,TRUE,-1,-1,-1
77735,Stan,Noszka,9/19/20,Duquesne,USA,73,185,TRUE,FALSE,FALSE,-1,-1,-1
77736,Mike,Novak,4/23/15,Loyola-Chicago,USA,81,219,FALSE,FALSE,TRUE,-1,-1,-1
200779,Steve,Novak,6/13/83,Marquette,USA,82,225,FALSE,TRUE,FALSE,2006,2,32
1629669,Jaylen,Nowell,7/9/99,Washington,USA,76,201,TRUE,FALSE,FALSE,2019,2,43
1641806,Markquis,Nowell,12/25/99,Kansas State,USA,67,1641806,FALSE,FALSE,FALSE,-22,-22,-22
77737,Mel,Nowell,12/27/39,Ohio State,USA,74,170,TRUE,FALSE,FALSE,1962,12,90
1717,Dirk,Nowitzki,6/19/78,DJK Wurzburg,Germany,84,245,FALSE,TRUE,FALSE,1998,1,9
1628373,Frank,Ntilikina,7/28/98,Strasbourg IG,France,76,200,TRUE,FALSE,FALSE,2017,1,8
1629134,Kendrick,Nunn,8/3/95,Oakland,USA,75,190,TRUE,FALSE,FALSE,-1,-1,-1
203263,James,Nunnally,7/14/90,Cal-Santa Barbara,USA,79,205,FALSE,TRUE,FALSE,-1,-1,-1
203994,Jusuf,Nurkic,,,,,,FALSE,FALSE,TRUE,,,
77738,Dennis,Nutt,3/25/63,TCU,USA,74,170,TRUE,FALSE,FALSE,-1,-1,-1
1628021,David,Nwaba,1/14/93,Cal Poly,USA,77,1628021,TRUE,TRUE,FALSE,-22,-22,-22
203327,Daniel,Nwaelele,,,,,,,,,,,
1636,Ike,Nwankwo,,,,,,,,,,,
1629670,Jordan,Nwora,9/9/98,Louisville,USA,81,225,FALSE,TRUE,FALSE,2020,2,45
1022,Julius,Nwosu,5/1/71,Liberty,USA,82,255,FALSE,TRUE,FALSE,-1,-1,-1
1525,Charles,O'Bannon,2/22/75,UCLA,USA,77,1525,TRUE,FALSE,FALSE,1997,2,31
709,Ed,O'Bannon,8/14/72,UCLA,USA,80,222,FALSE,TRUE,FALSE,1995,1,9
77741,Ed,O'Bannon,,,,,,,,,,,
7008,Larry,O'Bannon,,,,,,,,,,,
77742,John,O'Boyle,3/7/28,Colorado State,USA,74,185,TRUE,FALSE,FALSE,-1,-1,-1
77744,Bob,O'Brien,1/26/27,Pepperdine,USA,76,190,FALSE,TRUE,FALSE,-1,-1,-1
77743,Buckshot,O'Brien,4/28/28,Butler,USA,,,,,,1950,6,
1626266,JJ,O'Brien,4/8/92,San Diego State,USA,79,220,FALSE,TRUE,FALSE,-1,-1,-1
200753,Patrick,O'Bryant,6/20/86,Bradley,USA,84,250,FALSE,FALSE,TRUE,2006,1,9
203948,Johnny,O'Bryant III,6/1/93,Louisiana State,USA,81,203948,FALSE,FALSE,FALSE,2014,2,36
1631499,Alex,O'Connell,6/2/99,Creighton,USA,,1631499,FALSE,FALSE,FALSE,-22,-22,-22
77745,Dermie,O'Connell,4/13/28,Holy Cross,USA,72,174,TRUE,FALSE,FALSE,-1,-1,-1
77746,Andy,O'Donnell,3/10/25,Loyola-Maryland,USA,73,180,TRUE,FALSE,FALSE,-1,-1,-1
77750,Francis,O'Grady,1/19/20,Georgetown,USA,71,160,TRUE,FALSE,FALSE,-1,-1,-1
77752,Dick,O'Keefe,9/29/23,Santa Clara,USA,74,77752,FALSE,FALSE,FALSE,1947,1,9
77753,Tommy,O'Keefe,7/16/26,Georgetown,USA,74,185,TRUE,FALSE,FALSE,1950,4,
77754,Mike,O'Koren,2/7/58,North Carolina,USA,79,207,FALSE,TRUE,FALSE,1980,1,6
77766,Grady,O'Malley,4/25/48,Manhattan,USA,77,77766,FALSE,TRUE,FALSE,1969,1,214
979,Jermaine,O'Neal,10/13/78,Eau Claire HS (SC),USA,83,255,FALSE,TRUE,TRUE,1996,1,17
406,Shaquille,O'Neal,3/6/72,Louisiana State,USA,85,325,FALSE,FALSE,TRUE,1992,1,1
1626220,Royce,O'Neale,,,,,,FALSE,TRUE,FALSE,,,
